datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2004-05-05,128.8635,99895.57510000002,11.700000000000001,100024.43860000002,2.4654582747141163e-05,1.0002443859999939,0.0028107800000027883
2004-05-06,128.525,99895.57510000002,11.700000000000001,100024.10010000001,-3.3841729556449707e-06,1.0002410009999938,0.002814165000002866
2004-05-07,128.96020000000001,99895.57510000002,11.700000000000001,100024.53530000002,4.3509514164874474e-06,1.000245352999994,0.0028098130000027144
2004-05-10,127.07440000000001,99895.57510000002,11.700000000000001,100022.64950000001,-1.8853374268101852e-05,1.000226494999994,0.002828671000002725
2004-05-11,131.2329,99895.57510000002,11.700000000000001,100026.80800000002,4.1575583338282485e-05,1.000268079999994,0.0027870860000027697
2004-05-12,132.00650000000002,99895.57510000002,11.700000000000001,100027.58160000002,7.733926688846537e-06,1.0002758159999938,0.002779350000002845
2004-05-13,131.4746,99895.57510000002,11.700000000000001,100027.04970000002,-5.3175333392108115e-06,1.0002704969999938,0.0027846690000028484
2004-05-14,130.846,99895.57510000002,11.700000000000001,100026.42110000002,-6.284300115622088e-06,1.000264210999994,0.002790955000002704
2004-05-17,128.8152,99895.57510000002,11.700000000000001,100024.39030000001,-2.0302635820312886e-05,1.0002439029999939,0.002811263000002784
2004-05-18,130.846,99895.57510000002,11.700000000000001,100026.42110000002,2.0303048025693826e-05,1.000264210999994,0.002790955000002704
2004-05-19,127.9931,99895.57510000002,11.700000000000001,100023.56820000002,-2.8521464315423017e-05,1.000235681999994,0.0028194840000026478
2004-05-20,129.15370000000001,99895.57510000002,11.700000000000001,100024.72880000001,1.1603265319015676e-05,1.0002472879999937,0.002807878000002928
2004-05-21,131.0878,99895.57510000002,11.700000000000001,100026.66290000001,1.9336218385124226e-05,1.0002666289999937,0.002788537000002922
2004-05-24,132.19989999999999,99895.57510000002,11.700000000000001,100027.77500000002,1.1118035609491983e-05,1.000277749999994,0.002777416000002697
2004-05-25,137.3738,99895.57510000002,11.700000000000001,100032.94890000002,5.1724633483019034e-05,1.0003294889999939,0.002725677000002813
2004-05-26,137.85739999999998,99895.57510000002,11.700000000000001,100033.43250000001,4.83440711596117e-06,1.0003343249999939,0.002720841000002805
2004-05-27,136.2133,99895.57510000002,11.700000000000001,100031.78840000002,-1.6435505199585698e-05,1.000317883999994,0.002737282000002672
2004-05-28,135.6814,99895.57510000002,11.700000000000001,100031.25650000002,-5.317309712316032e-06,1.000312564999994,0.0027426010000026757
2004-06-01,135.6814,99895.57510000002,11.700000000000001,100031.25650000002,0.0,1.000312564999994,0.0027426010000026757
2004-06-02,139.8399,99895.57510000002,11.700000000000001,100035.41500000002,4.1572006046042276e-05,1.0003541499999942,0.0027010160000024985
2004-06-03,137.32549999999998,99895.57510000002,11.700000000000001,100032.90060000002,-2.5135098404849288e-05,1.0003290059999943,0.0027261600000023645
2004-06-04,139.1629,99895.57510000002,11.700000000000001,100034.73800000001,1.8367956831966126e-05,1.0003473799999942,0.0027077860000024323
2004-06-07,144.1434,99895.57510000002,11.700000000000001,100039.71850000002,4.978770474717287e-05,1.0003971849999942,0.002657981000002474
2004-06-08,146.7545,99895.57510000002,11.700000000000001,100042.32960000001,2.6100633219838798e-05,1.0004232959999941,0.002631870000002534
2004-06-09,146.0292,99895.57510000002,11.700000000000001,100041.60430000002,-7.249931133102017e-06,1.0004160429999942,0.0026391230000024635
2004-06-10,148.64030000000002,99895.57510000002,11.700000000000001,100044.21540000002,2.610014121895432e-05,1.0004421539999941,0.0026130120000025236
2004-06-14,145.6423,99895.57510000002,11.700000000000001,100041.21740000002,-2.9966750081489302e-05,1.0004121739999943,0.0026429920000023976
2004-06-15,148.3985,99895.57510000002,11.700000000000001,100043.97360000001,2.7550644340568198e-05,1.0004397359999941,0.0026154300000025277
2004-06-16,158.3111,99895.57510000002,11.700000000000001,100053.88620000002,9.908242988876381e-05,1.0005388619999942,0.0025163040000024672
2004-06-17,158.6496,99895.57510000002,11.700000000000001,100054.22470000002,3.3831769346015506e-06,1.0005422469999943,0.0025129190000023893
2004-06-18,159.1331,99895.57510000002,11.700000000000001,100054.70820000002,4.832379656649621e-06,1.0005470819999942,0.002508084000002464
2004-06-21,156.3286,99895.57510000002,11.700000000000001,100051.90370000001,-2.8029665474660348e-05,1.0005190369999941,0.0025361290000025516
2004-06-22,159.5683,99895.57510000002,11.700000000000001,100055.14340000002,3.2380193481618136e-05,1.0005514339999941,0.0025037320000025343
2004-06-23,162.95309999999998,99895.57510000002,11.700000000000001,100058.52820000002,3.382934534879034e-05,1.000585281999994,0.002469884000002587
2004-06-24,160.4387,99895.57510000002,11.700000000000001,100056.01380000002,-2.5129292277603632e-05,1.000560137999994,0.0024950280000026748
2004-06-25,162.95309999999998,99895.57510000002,11.700000000000001,100058.52820000002,2.5129923774791507e-05,1.000585281999994,0.002469884000002587
2004-06-28,157.1023,99895.57510000002,11.700000000000001,100052.67740000002,-5.8473776351264384e-05,1.0005267739999941,0.002528392000002544
2004-06-29,157.1506,99895.57510000002,11.700000000000001,100052.72570000001,4.827457020795123e-07,1.0005272569999941,0.0025279090000025484
2004-06-30,157.344,99895.57510000002,11.700000000000001,100052.91910000001,1.932980822294539e-06,1.000529190999994,0.0025259750000026227
2004-07-01,156.1835,99895.57510000002,11.700000000000001,100051.75860000002,-1.1598861986650277e-05,1.000517585999994,0.002537580000002704
2004-07-02,150.2844,99895.57510000002,11.700000000000001,100045.85950000002,-5.8960482879455434e-05,1.000458594999994,0.0025965710000026565
2004-07-06,149.6558,99895.57510000002,11.700000000000001,100045.23090000001,-6.283118593297665e-06,1.000452308999994,0.002602857000002734
2004-07-07,146.9479,99895.57510000002,11.700000000000001,100042.52300000002,-2.7066757461891022e-05,1.000425229999994,0.0026299360000026084
2004-07-08,145.73909999999998,99895.57510000002,11.700000000000001,100041.31420000002,-1.2082862004492156e-05,1.0004131419999942,0.002642024000002463
2004-07-09,145.2072,99895.57510000002,11.700000000000001,100040.78230000002,-5.316803405208681e-06,1.0004078229999942,0.0026473430000024667
2004-07-12,140.90370000000001,99895.57510000002,11.700000000000001,100036.47880000001,-4.301745649193389e-05,1.0003647879999942,0.0026903780000024913
2004-07-13,141.29049999999998,99895.57510000002,11.700000000000001,100036.86560000002,3.866589514567309e-06,1.0003686559999942,0.002686510000002418
2004-07-14,143.0313,99895.57510000002,11.700000000000001,100038.60640000002,1.740158480134646e-05,1.0003860639999942,0.0026691020000024768
2004-07-15,159.2299,99895.57510000002,11.700000000000001,100054.80500000002,0.00016192348717081195,1.0005480499999941,0.0025071160000025294
2004-07-16,155.7,99895.57510000002,11.700000000000001,100051.27510000001,-3.527966497973711e-05,1.000512750999994,0.002542415000002629
2004-07-19,154.5879,99895.57510000002,11.700000000000001,100050.16300000002,-1.111530061848054e-05,1.000501629999994,0.002553536000002632
2004-07-20,155.7,99895.57510000002,11.700000000000001,100051.27510000001,1.1115424169760857e-05,1.000512750999994,0.002542415000002629
2004-07-21,152.89549999999997,99895.57510000002,11.700000000000001,100048.47060000002,-2.8030627267860986e-05,1.000484705999994,0.0025704600000027167
2004-07-22,153.1856,99895.57510000002,11.700000000000001,100048.76070000001,2.8995945491328e-06,1.000487606999994,0.002567559000002717
2004-07-23,148.4469,99895.57510000002,11.700000000000001,100044.02200000001,-4.7363905028352526e-05,1.000440219999994,0.0026149460000026714
2004-07-26,151.1547,99895.57510000002,11.700000000000001,100046.72980000002,2.706608496816365e-05,1.000467297999994,0.0025878680000026577
2004-07-27,156.8122,99895.57510000002,11.700000000000001,100052.38730000002,5.6548574963954934e-05,1.000523872999994,0.0025312930000027656
2004-07-28,156.0385,99895.57510000002,11.700000000000001,100051.61360000001,-7.73294891687204e-06,1.000516135999994,0.0025390300000027732
2004-07-29,157.8276,99895.57510000002,11.700000000000001,100053.40270000002,1.7881770574490474e-05,1.0005340269999938,0.0025211390000028366
2004-07-30,156.377,99895.57510000002,11.700000000000001,100051.95210000001,-1.4498257539186099e-05,1.0005195209999938,0.0025356450000029174
2004-08-02,152.702,99895.57510000002,11.700000000000001,100048.27710000002,-3.6730917516880623e-05,1.000482770999994,0.002572395000002725
2004-08-03,151.2997,99895.57510000002,11.700000000000001,100046.87480000002,-1.401623336905189e-05,1.0004687479999939,0.0025864180000028103
2004-08-04,153.7175,99895.57510000002,11.700000000000001,100049.29260000002,2.4166671920733407e-05,1.0004929259999937,0.0025622400000029355
2004-08-05,151.7833,99895.57510000002,11.700000000000001,100047.35840000001,-1.9332470522659406e-05,1.0004735839999936,0.0025815820000030243
2004-08-06,143.9983,99895.57510000002,11.700000000000001,100039.57340000002,-7.781314893751112e-05,1.0003957339999938,0.002659432000002848
2004-08-09,146.5127,99895.57510000002,11.700000000000001,100042.08780000002,2.513405360038412e-05,1.0004208779999937,0.0026342880000029822
2004-08-10,152.4119,99895.57510000002,11.700000000000001,100047.98700000002,5.89671820103721e-05,1.0004798699999937,0.002575296000002947
2004-08-11,149.94590000000002,99895.57510000002,11.700000000000001,100045.52100000002,-2.4648172081698227e-05,1.0004552099999937,0.0025999560000029565
2004-08-12,146.8512,99895.57510000002,11.700000000000001,100042.42630000002,-3.0932919025894456e-05,1.0004242629999938,0.0026309030000029043
2004-08-13,149.1239,99895.57510000002,11.700000000000001,100044.69900000002,2.2717361863877628e-05,1.0004469899999937,0.0026081760000029597
2004-08-16,148.8338,99895.57510000002,11.700000000000001,100044.40890000001,-2.89970386146976e-06,1.0004440889999937,0.0026110770000029593
2004-08-17,149.2689,99895.57510000002,11.700000000000001,100044.84400000001,4.349068626563479e-06,1.0004484399999938,0.0026067260000028902
2004-08-18,153.4757,99895.57510000002,11.700000000000001,100049.05080000001,4.2049143482048024e-05,1.0004905079999937,0.0025646580000029395
2004-08-19,148.4952,99895.57510000002,11.700000000000001,100044.07030000002,-4.978058222604442e-05,1.0004407029999938,0.002614463000002898
2004-08-20,148.9305,99895.57510000002,11.700000000000001,100044.50560000002,4.3510824647707835e-06,1.0004450559999936,0.0026101100000031074
2004-08-23,150.2844,99895.57510000002,11.700000000000001,100045.85950000002,1.3532977067409746e-05,1.0004585949999936,0.0025965710000031006
2004-08-24,154.4912,99895.57510000002,11.700000000000001,100050.06630000002,4.2048716668796615e-05,1.0005006629999935,0.00255450300000315
2004-08-25,159.8101,99895.57510000002,11.700000000000001,100055.38520000002,5.3162383561566884e-05,1.0005538519999935,0.0025013140000031964
2004-08-26,167.59509999999997,99895.57510000002,11.700000000000001,100063.17020000002,7.780690648928612e-05,1.0006317019999935,0.0024234640000031504
2004-08-27,166.0961,99895.57510000002,11.700000000000001,100061.67120000001,-1.4980536765074604e-05,1.0006167119999934,0.0024384540000033095
2004-08-30,164.984,99895.57510000002,11.700000000000001,100060.55910000001,-1.1114145772928019e-05,1.0006055909999934,0.0024495750000033123
2004-08-31,166.7731,99895.57510000002,11.700000000000001,100062.34820000002,1.788017192883018e-05,1.0006234819999933,0.0024316840000033757
2004-09-01,173.39759999999998,99895.57510000002,11.700000000000001,100068.97270000001,6.620372317023282e-05,1.0006897269999933,0.002365439000003411
2004-09-02,172.4305,99895.57510000002,11.700000000000001,100068.00560000002,-9.664334247649897e-06,1.0006800559999933,0.0023751100000033443
2004-09-03,170.3513,99895.57510000002,11.700000000000001,100065.92640000001,-2.0777869884969213e-05,1.0006592639999932,0.0023959020000035025
2004-09-07,172.91400000000002,99895.57510000002,11.700000000000001,100068.48910000002,2.5610116172414266e-05,1.0006848909999932,0.002370275000003419
2004-09-08,175.7669,99895.57510000002,11.700000000000001,100071.34200000002,2.850947411769944e-05,1.0007134199999932,0.002341746000003475
2004-09-09,172.6239,99895.57510000002,11.700000000000001,100068.19900000002,-3.140759319486541e-05,1.0006819899999932,0.0023731760000034186
2004-09-10,173.4459,99895.57510000002,11.700000000000001,100069.02100000002,8.214397862804645e-06,1.0006902099999933,0.0023649560000034153
2004-09-13,172.092,99895.57510000002,11.700000000000001,100067.66710000002,-1.3529661692213146e-05,1.0006766709999932,0.002378495000003422
2004-09-14,171.6085,99895.57510000002,11.700000000000001,100067.18360000002,-4.8317305081369e-06,1.000671835999993,0.0023833300000035695
2004-09-15,170.2062,99895.57510000002,11.700000000000001,100065.78130000002,-1.4013585169059262e-05,1.000657812999993,0.0023973530000036547
2004-09-16,175.7669,99895.57510000002,11.700000000000001,100071.34200000002,5.557044503889941e-05,1.000713419999993,0.002341746000003697
2004-09-17,179.58689999999999,99895.57510000002,11.700000000000001,100075.16200000001,3.817276678463877e-05,1.0007516199999928,0.00230354600000382
2004-09-20,182.3431,99895.57510000002,11.700000000000001,100077.91820000001,2.7541299408628817e-05,1.000779181999993,0.002275984000003728
2004-09-21,183.7937,99895.57510000002,11.700000000000001,100079.36880000001,1.4494705985912404e-05,1.0007936879999928,0.0022614780000038692
2004-09-22,178.52310000000003,99895.57510000002,11.700000000000001,100074.09820000002,-5.2664201055430127e-05,1.000740981999993,0.002314184000003605
2004-09-23,180.2155,99895.57510000002,11.700000000000001,100075.79060000002,1.6911468905922433e-05,1.0007579059999931,0.0022972600000035204
2004-09-24,180.31220000000002,99895.57510000002,11.700000000000001,100075.88730000002,9.662676598853892e-07,1.000758872999993,0.0022962930000036685
2004-09-27,181.4727,99895.57510000002,11.700000000000001,100077.04780000001,1.1596199956942499e-05,1.000770477999993,0.0022846880000035874
2004-09-28,183.93869999999998,99895.57510000002,11.700000000000001,100079.51380000002,2.46410146402809e-05,1.000795137999993,0.0022600280000035777
2004-09-29,187.0334,99895.57510000002,11.700000000000001,100082.60850000002,3.0922412414868816e-05,1.000826084999993,0.00222908100000363
2004-09-30,187.37189999999998,99895.57510000002,11.700000000000001,100082.94700000001,3.3822060103716467e-06,1.0008294699999931,0.002225696000003552
2004-10-01,186.9851,99895.57510000002,11.700000000000001,100082.56020000002,-3.864794269059502e-06,1.0008256019999933,0.0022295640000034034
2004-10-04,187.56529999999998,99895.57510000002,11.700000000000001,100083.14040000002,5.797213808556023e-06,1.000831403999993,0.0022237620000036262
2004-10-05,190.36990000000003,99895.57510000002,11.700000000000001,100085.94500000002,2.8022701813679163e-05,1.000859449999993,0.002195716000003678
2004-10-06,196.51080000000002,99895.57510000002,11.700000000000001,100092.08590000002,6.135626735592759e-05,1.000920858999993,0.002134307000003721
2004-10-07,191.5787,99895.57510000002,11.700000000000001,100087.15380000001,-4.927562409817732e-05,1.0008715379999928,0.0021836280000038233
2004-10-08,188.8709,99895.57510000002,11.700000000000001,100084.44600000001,-2.7054421044003796e-05,1.0008444599999928,0.002210706000003837
2004-10-11,186.5982,99895.57510000002,11.700000000000001,100082.17330000001,-2.270782415081385e-05,1.0008217329999929,0.0022334330000037816
2004-10-12,185.14759999999998,99895.57510000002,11.700000000000001,100080.72270000001,-1.4494089728089854e-05,1.000807226999993,0.0022479390000036403
2004-10-13,192.2073,99895.57510000002,11.700000000000001,100087.78240000001,7.054005816042874e-05,1.000877823999993,0.0021773420000037458
2004-10-14,217.49650000000003,99895.57510000002,11.700000000000001,100113.07160000001,0.0002526702000342773,1.001130715999993,0.0019244500000037412
2004-10-15,220.0109,99895.57510000002,11.700000000000001,100115.58600000001,2.5115601387737385e-05,1.001155859999993,0.0018993060000036532
2004-10-18,230.89060000000003,99895.57510000002,11.700000000000001,100126.46570000002,0.00010867139108605706,1.0012646569999932,0.0017905090000034374
2004-10-19,229.2948,99895.57510000002,11.700000000000001,100124.86990000002,-1.5937844093816267e-05,1.0012486989999934,0.001806467000003309
2004-10-20,229.53669999999997,99895.57510000002,11.700000000000001,100125.11180000001,2.4159831641945573e-06,1.0012511179999932,0.0018040480000034442
2004-10-21,231.8092,99895.57510000002,11.700000000000001,100127.38430000002,2.2696603870331344e-05,1.0012738429999932,0.001781323000003443
2004-10-22,229.2465,99895.57510000002,11.700000000000001,100124.82160000001,-2.5594396756978277e-05,1.0012482159999931,0.0018069500000035266
2004-10-25,229.9235,99895.57510000002,11.700000000000001,100125.49860000002,6.761560112478193e-06,1.001254985999993,0.0018001800000035928
2004-10-26,231.9543,99895.57510000002,11.700000000000001,100127.52940000001,2.0282545688976583e-05,1.001275293999993,0.001779872000003735
2004-10-27,243.22080000000003,99895.57510000002,11.700000000000001,100138.79590000001,0.00011252150200369293,1.001387958999993,0.0016672070000036676
2004-10-28,252.3597,99895.57510000002,11.700000000000001,100147.93480000002,9.126233162559672e-05,1.001479347999993,0.0015758180000036148
2004-10-29,253.37509999999997,99895.57510000002,11.700000000000001,100148.95020000002,1.0139000889308747e-05,1.001489501999993,0.0015656640000036859
2004-11-01,253.61689999999996,99895.57510000002,11.700000000000001,100149.19200000001,2.4144037407136665e-06,1.001491919999993,0.0015632460000036819
2004-11-02,258.6941,99895.57510000002,11.700000000000001,100154.26920000001,5.0696365079039296e-05,1.001542691999993,0.0015124740000036496
2004-11-03,267.4461,99895.57510000002,11.700000000000001,100163.02120000002,8.738519156414881e-05,1.0016302119999931,0.001424954000003531
2004-11-04,263.2878,99895.57510000002,11.700000000000001,100158.86290000002,-4.151532122509405e-05,1.0015886289999931,0.0014665370000035427
2004-11-05,264.59330000000006,99895.57510000002,11.700000000000001,100160.16840000001,1.3034293343539005e-05,1.001601683999993,0.0014534820000036142
2004-11-08,262.9493,99895.57510000002,11.700000000000001,100158.52440000001,-1.6413710422602534e-05,1.001585243999993,0.0014699220000036206
2004-11-09,261.3536,99895.57510000002,11.700000000000001,100156.92870000002,-1.5931744297814632e-05,1.0015692869999933,0.0014858790000034094
2004-11-10,264.7383,99895.57510000002,11.700000000000001,100160.31340000001,3.3793967565864946e-05,1.0016031339999931,0.0014520320000035447
2004-11-11,267.3978,99895.57510000002,11.700000000000001,100162.97290000002,2.6552432892179567e-05,1.0016297289999934,0.0014254370000033045
2004-11-12,268.3649,99895.57510000002,11.700000000000001,100163.94000000002,9.655264535224362e-06,1.0016393999999933,0.0014157660000033712
2004-11-15,267.1078,99895.57510000002,11.700000000000001,100162.68290000001,-1.2550424833501772e-05,1.0016268289999932,0.0014283370000034434
2004-11-16,265.6571,99895.57510000002,11.700000000000001,100161.23220000001,-1.4483437923207276e-05,1.0016123219999933,0.0014428440000033849
2004-11-17,265.46369999999996,99895.57510000002,11.700000000000001,100161.03880000001,-1.9308867887923853e-06,1.0016103879999931,0.0014447780000035326
2004-11-18,267.8331,99895.57510000002,11.700000000000001,100163.40820000002,2.3655904814789963e-05,1.0016340819999932,0.001421084000003514
2004-11-19,266.76919999999996,99895.57510000002,11.700000000000001,100162.34430000001,-1.062164336385063e-05,1.001623442999993,0.001431723000003604
2004-11-22,296.652,99895.57510000002,11.700000000000001,100192.22710000002,0.00029834365607994684,1.001922270999993,0.0011328950000035753
2004-11-23,296.2652,99895.57510000002,11.700000000000001,100191.84030000001,-3.860578921210944e-06,1.001918402999993,0.0011367630000036488
2004-11-24,309.7076,99895.57510000002,11.700000000000001,100205.28270000001,0.00013416661436460586,1.002052826999993,0.0010023390000035715
2004-11-26,312.1253,99895.57510000002,11.700000000000001,100207.70040000002,2.4127470477308677e-05,1.0020770039999933,0.0009781620000033353
2004-11-29,330.935,99895.57510000002,11.700000000000001,100226.51010000001,0.00018770713153704044,1.0022651009999934,0.0007900650000032261
2004-11-30,324.2138,99895.57510000002,11.700000000000001,100219.78890000001,-6.706010209567292e-05,1.0021978889999934,0.0008572770000032648
2004-12-01,327.7921,99895.57510000002,11.700000000000001,100223.36720000002,3.5704525416457855e-05,1.0022336719999936,0.0008214940000030868
2004-12-02,315.31669999999997,99895.57510000002,11.700000000000001,100210.89180000001,-0.00012447596153020157,1.0021089179999934,0.0009462480000033135
2004-12-03,303.0831,99895.57510000002,11.700000000000001,100198.65820000002,-0.00012207854635615245,1.0019865819999934,0.0010685840000033142
2004-12-06,318.0728,99895.57510000002,11.700000000000001,100213.64790000001,0.0001495998077147842,1.0021364789999934,0.0009186870000033043
2004-12-07,304.0985,99895.57510000002,11.700000000000001,100199.67360000001,-0.00013944507851815224,1.0019967359999933,0.0010584300000033853
2004-12-08,305.9844,99895.57510000002,11.700000000000001,100201.55950000002,1.8821418596104422e-05,1.0020155949999934,0.001039571000003292
2004-12-09,309.41740000000004,99895.57510000002,11.700000000000001,100204.99250000002,3.4260943813091416e-05,1.0020499249999935,0.0010052410000032097
2004-12-10,315.0266,99895.57510000002,11.700000000000001,100210.60170000001,5.5977250833949554e-05,1.0021060169999934,0.0009491490000033131
2004-12-13,313.866,99895.57510000002,11.700000000000001,100209.44110000001,-1.1581608934774223e-05,1.0020944109999932,0.000960755000003477
2004-12-14,315.7035,99895.57510000002,11.700000000000001,100211.27860000002,1.8336595632550967e-05,1.0021127859999934,0.0009423800000032401
2004-12-15,315.5584,99895.57510000002,11.700000000000001,100211.13350000001,-1.447940811027948e-06,1.0021113349999933,0.0009438310000033923
2004-12-16,322.03779999999995,99895.57510000002,11.700000000000001,100217.61290000002,6.465748638606605e-05,1.0021761289999933,0.0008790370000033576
2004-12-17,314.2529,99895.57510000002,11.700000000000001,100209.82800000002,-7.767995838980912e-05,1.0020982799999933,0.0009568860000033208
2004-12-20,303.2765,99895.57510000002,11.700000000000001,100198.85160000002,-0.00010953416664882809,1.0019885159999933,0.0010666500000033885
2004-12-21,307.9669,99895.57510000002,11.700000000000001,100203.54200000002,4.681091574498808e-05,1.0020354199999932,0.0010197460000034297
2004-12-22,308.2569,99895.57510000002,11.700000000000001,100203.83200000001,2.8941092720113915e-06,1.0020383199999932,0.0010168460000035129
2004-12-23,309.51419999999996,99895.57510000002,11.700000000000001,100205.08930000002,1.2547424334208301e-05,1.0020508929999934,0.0010042730000032751
2004-12-27,305.40409999999997,99895.57510000002,11.700000000000001,100200.97920000002,-4.101687877045013e-05,1.0020097919999933,0.001045374000003374
2004-12-28,310.33619999999996,99895.57510000002,11.700000000000001,100205.91130000002,4.9222073869703564e-05,1.0020591129999932,0.000996053000003494
2004-12-29,311.59340000000003,99895.57510000002,11.700000000000001,100207.16850000001,1.2546166026305983e-05,1.002071684999993,0.000983481000003561
2004-12-30,313.3342,99895.57510000002,11.700000000000001,100208.90930000001,1.7372010665983595e-05,1.002089092999993,0.00096607300000362
2004-12-31,311.4,99895.57510000002,11.700000000000001,100206.97510000001,-1.9301677001704043e-05,1.002069750999993,0.0009854150000037087
2005-01-03,306.0327,99895.57510000002,11.700000000000001,100201.60780000001,-5.3562139707752365e-05,1.002016077999993,0.0010390880000037406
2005-01-04,309.1757,99895.57510000002,11.700000000000001,100204.75080000002,3.136676216097811e-05,1.002047507999993,0.001007658000003575
2005-01-05,311.8836,99895.57510000002,11.700000000000001,100207.45870000002,2.7023668821790636e-05,1.002074586999993,0.0009805790000037007
2005-01-06,312.1253,99895.57510000002,11.700000000000001,100207.70040000002,2.4119961041790816e-06,1.0020770039999929,0.0009781620000037794
2005-01-07,334.8517,99895.57510000002,11.700000000000001,100230.42680000002,0.00022679295013539047,1.002304267999993,0.0007508980000037191
2005-01-10,333.44949999999994,99895.57510000002,11.700000000000001,100229.02460000002,-1.3989763834820756e-05,1.002290245999993,0.0007649200000037215
2005-01-11,312.1737,99895.57510000002,11.700000000000001,100207.74880000002,-0.00021227184525551834,1.002077487999993,0.000977678000003701
2005-01-12,316.52549999999997,99895.57510000002,11.700000000000001,100212.10060000002,4.3427779309768155e-05,1.0021210059999932,0.0009341600000034589
2005-01-13,337.51120000000003,99895.57510000002,11.700000000000001,100233.08630000001,0.00020941283412234668,1.0023308629999932,0.0007243030000034789
2005-01-14,339.4453,99895.57510000002,11.700000000000001,100235.02040000002,1.9296023612724866e-05,1.0023502039999934,0.0007049620000032508
2005-01-18,341.62120000000004,99895.57510000002,11.700000000000001,100237.19630000001,2.1707981814111932e-05,1.0023719629999932,0.0006832030000034628
2005-01-19,337.898,99895.57510000002,11.700000000000001,100233.47310000002,-3.714389605280477e-05,1.0023347309999933,0.0007204350000034054
2005-01-20,340.7026,99895.57510000002,11.700000000000001,100236.27770000002,2.798067265619153e-05,1.0023627769999932,0.0006923890000034572
2005-01-21,340.84760000000006,99895.57510000002,11.700000000000001,100236.42270000001,1.446582049036138e-06,1.002364226999993,0.0006909390000036097
2005-01-24,342.1531,99895.57510000002,11.700000000000001,100237.72820000001,1.302420781623681e-05,1.002377281999993,0.0006778840000036812
2005-01-25,348.3908,99895.57510000002,11.700000000000001,100243.96590000001,6.222906396624595e-05,1.0024396589999929,0.0006155070000037899
2005-01-26,349.3578,99895.57510000002,11.700000000000001,100244.93290000001,9.646465912727109e-06,1.002449328999993,0.0006058370000037172
2005-01-27,351.24370000000005,99895.57510000002,11.700000000000001,100246.81880000002,1.88129209672816e-05,1.002468187999993,0.000586978000003624
2005-01-28,357.7232,99895.57510000002,11.700000000000001,100253.29830000001,6.46354675146732e-05,1.002532982999993,0.0005221830000037286
2005-01-31,371.8426,99895.57510000002,11.700000000000001,100267.41770000002,0.00014083726161073784,1.0026741769999932,0.00038098900000349545
2005-02-01,374.88890000000004,99895.57510000002,11.700000000000001,100270.46400000002,3.0381753812758205e-05,1.0027046399999933,0.00035052600000340384
2005-02-02,385.0431,99895.57510000002,11.700000000000001,100280.61820000001,0.0001012681062291243,1.0028061819999932,0.00024898400000350485
2005-02-03,376.2428,99895.57510000002,11.700000000000001,100271.81790000002,-8.775673861960431e-05,1.0027181789999933,0.000336987000003397
2005-02-04,381.22319999999996,99895.57510000002,11.700000000000001,100276.79830000001,4.966899079206222e-05,1.0027679829999931,0.00028718300000352137
2005-02-07,381.7068,99895.57510000002,11.700000000000001,100277.28190000002,4.822650984115384e-06,1.0027728189999932,0.0002823470000035133
2005-02-08,391.18420000000003,99895.57510000002,11.700000000000001,100286.75930000002,9.451193550957804e-05,1.0028675929999933,0.00018757300000338262
2005-02-09,380.73969999999997,99895.57510000002,11.700000000000001,100276.31480000002,-0.00010414635065392197,1.0027631479999932,0.0002920180000034467
2005-02-10,378.9022,99895.57510000002,11.700000000000001,100274.47730000001,-1.8324367061839375e-05,1.0027447729999932,0.0003103930000034616
2005-02-11,392.6832,99895.57510000002,11.700000000000001,100288.25830000002,0.00013743277822109157,1.0028825829999932,0.00017258300000344562
2005-02-14,409.2201999999999,99895.57510000002,11.700000000000001,100304.79530000001,0.00016489467740599117,1.0030479529999932,7.213000003503112e-06
2005-02-15,427.49800000000005,99895.57510000002,11.700000000000001,100323.07310000002,0.00018222259409772512,1.0032307309999933,0.0
2005-02-16,435.8149,99895.57510000002,11.700000000000001,100331.39000000001,8.290116862452734e-05,1.003313899999993,0.0
2005-02-17,424.59680000000003,99895.57510000002,11.700000000000001,100320.17190000002,-0.00011181047127917232,1.003201718999993,0.00011218099999998898
2005-02-18,419.7614,99895.57510000002,11.700000000000001,100315.33650000002,-4.819967817459858e-05,1.003153364999993,0.0001605350000000172
2005-02-22,412.4116000000001,99895.57510000002,11.700000000000001,100307.98670000002,-7.326696252463183e-05,1.0030798669999932,0.00023403299999991134
2005-02-23,426.62760000000003,99895.57510000002,11.700000000000001,100322.20270000002,0.000141723510437064,1.0032220269999932,9.187299999990906e-05
2005-02-24,430.01250000000005,99895.57510000002,11.700000000000001,100325.58760000001,3.374028788138972e-05,1.0032558759999932,5.802399999987884e-05
2005-02-25,430.3025,99895.57510000002,11.700000000000001,100325.87760000002,2.890588602033617e-06,1.0032587759999934,5.5123999999739937e-05
2005-02-28,433.8324,99895.57510000002,11.700000000000001,100329.40750000002,3.5184342110250455e-05,1.0032940749999932,1.9824999999862314e-05
2005-03-01,430.3509,99895.57510000002,11.700000000000001,100325.92600000002,-3.470069331357184e-05,1.0032592599999934,5.4639999999661626e-05
2005-03-02,426.67609999999996,99895.57510000002,11.700000000000001,100322.25120000001,-3.66286178111741e-05,1.0032225119999933,9.1387999999748e-05
